label,text
1,"Màu xanh rất hợp ý em, khi nào ra ip10 ip11 gì đó em mua một con là vừa."
1,"Vivo thiết kế xuất sắc, wifi bình thường."
1,Ngon quá
0,"Mình rất thất vọng với trà sữa, gia vị quá tệ, đồ ăn chua loét."
1,"Không có gì để chê ở Dell, quá sang trọng."
1,"Dẫn vợ đi ăn vịt quay, con khen ngon tuyệt."
0,"Món cơm tấm vị đắng, không đáng tiền tí nào."
0,"Mình rất thất vọng với trà sữa, nước chấm chua lè, đồ ăn nhạt nhẽo."
1,"Nhiều người kỳ thị hàng Trung Quốc trong khi chả hề biết nhiều thương hiệu TQ như Huawei hay Xiaomi đều lọt top những thương hiệu smartphone hàng đầu thế giới, cả chất lượng và trải nghiệm đều xếp trên Sony hay LG."
0,"móa viettel làm ăn như shit, cpn từ 21 mà hnay chưa tới, hỏi thì bảo do cái vòng tay bị cấm vận chuyển hàng không, phải chuyển sang đường bộ nên mai mới tới"
1,Với tầm giá này thì Macbook là sắc nét nhất rồi.
1,Siêu phẩm của những siêu phẩm. Đẹp đấy Samsung.
1,Bút sơn thần thánh đã biến dòng Note của Samsung trở nên tuyệt vời:))) tôi sẽ mua hẳn 2 chiếc cho vợ và con chơi Vẽ :))) vào năm 2020
1,"Mới tậu con Dell này về, bền cực kỳ luôn."
0,Mua iPad về dùng thử mà thấy quá kém quá.
1,"Surface mỏng quá, xài mấy ngày rồi vẫn hoạt động tốt."
0,Mới mua con Sony này về mà thấy lỗi cực kỳ.
0,"Không thể chấp nhận được món pizza này, quá nhạt."
1,"Món lẩu ở quán này ngon cực kỳ, ăn vài hôm vẫn ghiền."
0,Đây là điểm yếu của IP.
0,"Máy HTC one V khi xưa của mình vừa mua xong đã phải bảo hành, không được up android, Sensei chạy rất lag và nặng, loa kém hơn iphone thấy rõ. Từ đó mình ghét HTC."
1,acer nhìn đẹp nhất
1,"Mình rất hài lòng với LG, sạc đẳng cấp, đẹp."
1,"Món gỏi cuốn ở quán này cuốn hút cực kỳ, ăn suốt mấy tháng vẫn ghiền."
1,"Món kem vị xuất sắc, topping làm rất thơm."
1,"Món gỏi cuốn ở quán này thơm cực kỳ, ăn vài hôm vẫn ghiền."
0,Có cảm giác màu bị sai và ở rìa bị mờ...
0,Mua Realme về dùng thử mà thấy tệ quá.
0,"Oppo thiết kế loạn, wifi thì không đáng tiền."
1,Loa này thật sự đẹp
0,"iphone quả pin 1715mah tồi tệ . Có web đánh giá pin 6s rồi nhé , chót bảng ."
1,"Chắc chắn sẽ mua e này. Quả thật xiaomi đang tạo cho m 1 hệ sinh thái tuyệt vời. Cái j cũng thấy sx & đều kết nối đc vs nhau. Đã xài miband 1, đang xài mi box , cam ip , loa... Chất lượng & giá thì khỏi bàn . Lo mỗi cái an ninh cho quốc gia"
0,"Thằng bạn mình nó xài tần suất trung bình, chủ yếu nghe gọi và fb, thỉnh thoảng lướt net thì chỉ được gần ngày rưỡi, thua xa f05f trước đây, chắc tại cái màn hình 2k nó ""hút máu"" dữ quá, bắt sóng wifi kém nó cũng góp phần hao pin thêm.Nhưng dđược cái sạc pin cực nhanh, tầm hơn tiếng là xong,có điều nghe nhạc tệ quá với chả thấy gì hấp dẫn,thiết kế na ná Z3 nên next luôn, chờ F04G coi sao."
0,Mới ăn thử bún chả ở đây mà thấy khét cực kỳ.
1,"iPhone thiết kế ngon lành, cảm ứng bình thường."
0,"Không thể chấp nhận được LG, quá kém."
0,"Món bánh mì ở quán này khét quá, ăn một tuần là thấy quá tệ."
1,Quán này trà sữa là ngon nhất rồi.
0,"xấu và yếu thậm tệ, nói chung là thảm họa, chúc cty oppo VN mau đóng cửa"
0,"Con AirPods này dùng quá kém, pin không xài được."
1,Dịch vụ này hoàn toàn đẹp
1,"Món gỏi cuốn ngon hết sẩy, gia vị chất lượng."
1,"Món pizza ở quán này xuất sắc cực kỳ, ăn một thời gian vẫn ghiền."
0,"Cứ từ từ, rồi IP cũng sẽ có tính năng này thôi Một phan quả táo cho biết như vậy :)))"
1,Với tầm giá này thì Surface là mạnh nhất rồi.
0,"Mình rất thất vọng với Realme, vân tay đơ, hay bị quá cùi."
1,"Con Vivo này dùng hoàn hảo, pin tốt."
0,Mới mua con Apple Watch này về mà thấy chậm cực kỳ.
1,Đẹp hơn s7
0,"Không thể chấp nhận được món cà phê này, quá mặn."
0,Mới mua con Nokia này về mà thấy nặng cực kỳ.
0,"Không thể chấp nhận được Macbook, quá kém."
1,"Mình rất hài lòng với Xiaomi, thiết kế nhẹ, dùng rất sướng."
1,"Mới tậu con Nokia này về, cao cấp cực kỳ luôn."
0,Dẫn bố đi ăn phở mà vợ chê ngán quá.
1,"Con Apple Watch này dùng đáng tiền, pin ok lắm."
0,"Món sushi ở quán này ngấy quá, ăn vài hôm là thấy chán phèo."
1,Với tầm giá này thì Huawei là bền nhất rồi.
1,Quán này nem cuốn là vừa miệng nhất rồi.
1,"duyệt rồi đấy lúc đầu tưởng chỉ có bản life stype giớ bán bản snap 820 thì hốt ,đến lúc cho bé 8x về vườn :3"
1,Với tầm giá này thì Nokia là nhanh nhất rồi.
1,"Không có gì để chê ở món gà rán này, quá thơm."
1,"Không có gì để chê ở Dell, quá tốt."
0,Mình cũng không rõ bạn mở bản WP mấy (10 hay mấy) Mình mở trên WP8 thì thất vọng hoàn toàn và không bao giờ muốn sử dụng lại nữa.
1,"Mới ăn thử phở ở đây, vị chất lượng lắm luôn."
1,Giá quá tốt cho 1 siêu phẩm như G5
1,"Mình rất thích kem ở đây, quán phục vụ sạch sẽ, đồ ăn cuốn hút."
0,Pin chả bền
1,"Món phở vị đặc sắc, đồ ăn làm rất ngon."
1,"Mình rất hài lòng với Dell, cấu hình ấn tượng, nhanh."
0,"Tôi đã xài Acer S7, đẹp thì đúng rồi, nhưng hay hỏng vặt. Xài Mac ổn hơn nhiều"
0,Dẫn bạn bè đi ăn nướng mà mẹ chê thiu quá.
1,"Món lẩu ở quán này chuẩn vị cực kỳ, ăn hơn nửa năm vẫn ghiền."
1,"Mình sài zenphone 2 bản cao cấp nhất.thì cũng test thử,mình ra quán cafe thử đừng truền wifi mạnh thử hết công suất của nó mình thấy thật bá đạo mọi thứ điều rất nhanh và mạnh nửa pin thì ngon hơn zen 5 hồi xưa.mún mua dt nên mua zen 2 ram 4g trở lên đả hoàn thiện rất đáng mua."
1,"Món gà rán ngon hết sẩy, gia vị xuất sắc."
0,Mua Oppo về dùng thử mà thấy xấu quá.
0,"Samsung quá tệ quá, xài suốt mấy tháng là thấy không đáng tiền."
1,"Mới ăn thử nem cuốn ở đây, vị đậm đà lắm luôn."
0,Dm. Lại PR cho Tàu. Vãi cả Tinh Tế ko có tý tinh thần dân tộc nào cả.
0,"Mình rất thất vọng với Xiaomi, sạc kém, hay bị nhanh tã."
1,"Mình rất hài lòng với AirPods, màn hình nhẹ, mạnh."
0,6 triệu cho cái điện thoại này có đáng đồng tiền bát gạo không anh em??? không hiểu sao mà người ta cứ ầm ầm đi mua oppo. :v
1,"Con Asus này dùng xuất sắc, pin ổn định."
1,"Dẫn con đi ăn bánh xèo, bạn bè khen đậm đà."
0,Mới mua con AirPods này về mà thấy bình thường cực kỳ.
1,siêu mạnh
1,Máy này vô cùng đẹp
1,Quán này phở là ngon miệng nhất rồi.
1,"Dell sắc nét quá, xài vài tháng rồi vẫn phê lắm."
0,Mua iPhone về dùng thử mà thấy chậm quá.
0,"Macbook quá kém quá, xài vài hôm là thấy sụt pin nhanh."
0,Có mà Iphone giời đi nữa dùng một thời gian cũng chán như nhau .
0,"Con AirPods này dùng bình thường, pin nhanh tã."
1,"Dẫn bố đi ăn bánh xèo, bố khen quá đã."
1,"Mua Vivo cho bạn bè dùng, bạn bè khen phù hợp."
0,"LG thiết kế nóng, camera thì nhanh tã."
1,"Dẫn đồng nghiệp đi ăn bún bò, em gái khen vừa vị."
0,Mới ăn thử mì xào ở đây mà thấy chán cực kỳ.
0,"Mình rất thất vọng với Oppo, loa bình thường, hay bị mất sóng."
0,"Không thể chấp nhận được Samsung, quá nặng."
0,"Surface nặng quá, xài mấy ngày là thấy không xài được."
0,"Món cơm tấm vị ngán, không đáng tiền tí nào."
0,"Không thể chấp nhận được Acer, quá xấu."
1,"6S+ cả năm rồi mà quá đỉnh, lên IOS10 trải nghiệm 3D touch quá đỉnh...!"
0,"Surface loạn quá, xài một thời gian là thấy hết pin nhanh."
0,Apple hết ý tưởng cho iphone. Vẫn dậm chân tại chỗ.
0,Dịch vụ chả tốt
0,"Món mì quảng vị ngán, không đáng tiền tí nào."
0,"Thực ra IP đang bị định giá không phải là giá trị thực của nó, chỉ là IP khôn hơn người ở chỗ lợi dụng thương hiệu để đẩy giá lên thôi. Ai thích chạy theo thương hiệu thì mua, không thì thôi. Xét về cấu hình thì không bằng SS, OP, MS"
0,"Món sushi ở quán này nguội ngắt quá, ăn một tuần là thấy quá dở."
1,Thiết kế này thật sự tốt
0,"Không thể chấp nhận được Acer, quá nóng."
0,"Không thể chấp nhận được Dell, quá nóng."
1,"Món pizza ở quán này giòn cực kỳ, ăn một tuần vẫn ghiền."
1,Đỉnh của đỉnh
0,"Gia vị món cơm tấm quá khó ăn, ăn không vô."
1,"Hay, đúng cái m đang tìm. Lâu giờ ko muốn mua mấy cái đồ tàu"
0,Mới ăn thử kem ở đây mà thấy khét cực kỳ.
1,"Món lẩu ngon hết sẩy, gia vị thơm."
1,"về thiết kế thì bây giờ các hãng đều na ná nhau, chẳng thể nói ai copy ai được nữa. Quan trọng là chất lượng và giá thành. Mình dùng vài sản phẩm xiaomi rồi nên có cảm tình vì giá tốt, xài ngon. Chẳng hiểu sao cấu hình như con Mi5 này mà nó có thể bán giá thế kia ? mấy hãng khác ăn dày quá chăng?"
1,"Mua Asus cho bạn bè dùng, bố khen tốt."
1,Ở tầm giá đó mà có một chiếc điện thoại đẹp như này thì quá tốt
0,"Gia vị món vịt quay quá chán, ăn không vô."
1,"Vivo nhẹ quá, xài một tháng rồi vẫn không bị lag."
0,"Mình rất thất vọng với Oppo, sạc giật, hay bị hết pin nhanh."
1,"Không có gì để chê ở món bánh mì này, quá giòn."
1,"Món pizza ngon hết sẩy, gia vị ngon tuyệt."
1,"Hệ điều hành mới, nếu tinh giản từ bản gốc android của google thì quá ngon, đỡ rác. Ram 2GB thì chạy mượt."
1,ồ rất tiện và gọn
1,Với tầm giá này thì Acer là đáng tiền nhất rồi.
1,"Món nem cuốn ngon hết sẩy, gia vị thơm."
0,"Giờ thì ai mua điện thoại Sam về chụp hình thì cũng phải nghĩ lại, chụp còn xấu hơn cả phone Việt Ủng hộ hàng Việt đẩy lùi hàng Hàn...."
1,"Món pizza vị béo, đồ uống làm rất cuốn hút."
1,cứ như primeX có tăng độ tương phản ấy nhỉ
0,"từ 6 lên 6s có khác gì đâu, bây giờ k lẽ giống tiếp"
1,Dịch vụ này quá đỉnh
0,"Con iPad này dùng chán, pin quá chán."
0,Pin khá nóng
1,"Mới ăn thử lẩu ở đây, vị chất lượng lắm luôn."
0,"Món trà sữa ở quán này nguội ngắt quá, ăn hơn nửa năm là thấy nguội ngắt."
1,"Mới tậu con Macbook này về, nhẹ cực kỳ luôn."
0,"máy tính bảng 9.8"" đã to vật vã rất bất tiện hơn 8"" rồi, giờ ra máy tính bảng 12,9"" thì ... theo tôi sẽ là một thất bại"
1,"Vừa thoát vụ Panama, phải sắm con này ngay mới được. 14k bằng ổ bánh mỳ thỉ phải, quá rẻ.................."
0,"Không thể chấp nhận được món bún chả này, quá quá tệ."
0,"Sony nặng quá, xài vài tháng là thấy quá cùi."
0,"Không thể chấp nhận được món vịt quay này, quá chua."
1,"Acer thiết kế sang trọng, loa mượt."
0,"Mình rất thất vọng với iPad, camera quá chán, hay bị nóng máy."
1,"Mình rất thích vịt quay ở đây, quán phục vụ quá đã, đồ ăn cuốn hút."
1,"cấu hình này chắc chạy file .exe đc luôn, bá đạo thât 500 gb lưu file sướng lòi"
0,"Mua cho em gái Macbook Pro, dùng hết bảo hành chết main, hỏi giá thay thế: 11 triệu. Ném máy đi luôn"
0,"Món pizza ở quán này nhạt quá, ăn suốt mấy tháng là thấy mặn chát."
0,"Con Surface này dùng nặng, pin loạn cảm ứng."
0,"Acer quá kém quá, xài vài tháng là thấy nhanh tã."
1,Rẻ hơn mình tưởng..!
1,"Món pizza ở quán này ngon miệng cực kỳ, ăn vài hôm vẫn ghiền."
1,"Thời này còn chê ip pin yếu là biết bạn xài ip từ đời nào rồi, pin ip6 đã khá trâu mà nhất là dòng Plus, pin trâu ngang ipad, kinh dị"
1,"Mua Macbook cho mẹ dùng, mẹ khen bền."
0,"Con Apple Watch này dùng lag, pin quá chán."
1,"Dẫn vợ đi ăn bánh mì, em trai khen hấp dẫn."
1,Quán này nướng là chuẩn vị nhất rồi.
0,"Không thể chấp nhận được AirPods, quá không ổn."
1,"Vivo mạnh quá, xài suốt mấy tháng rồi vẫn hoạt động tốt."
0,"Món bún bò ở quán này khô quá, ăn vài hôm là thấy quá dở."
1,"Dẫn em gái đi ăn bún chả, bố khen ngon miệng."
1,Chất lượng này khá hoàn hảo
1,"Mới ăn thử cà phê ở đây, vị béo lắm luôn."
1,"máy tôi 2011 update lên win10 mượt còn hơn máy mới.win7 ,ram có 2gb ,máy chạy cả ngày luôn chả thấy đơ là gì ,1 năm rồi .ngon nhất .."
0,"Mình rất thất vọng với Huawei, thiết kế giật, hay bị không đáng tiền."
1,Với tầm giá này thì Macbook là nhanh nhất rồi.
1,Thiết kế này vô cùng hoàn hảo
1,"Mua AirPods cho người yêu dùng, em gái khen đáng tiền."
0,Tăng được chất lượng âm thanh thì đã không có chuyện để nói.
1,"Huawei sang trọng quá, xài mấy ngày rồi vẫn không bị lag."
1,"Dẫn bạn bè đi ăn bánh xèo, con khen tươi."
0,Pin chả hoàn hảo
0,Không nên mua sony . Đã xác định trả góp thì mua loại khác không hối hận đấy bạn
0,"Gia vị món mì quảng quá chán, ăn không vô."
1,"Món mì quảng ở quán này ngon cực kỳ, ăn mấy ngày vẫn ghiền."
0,"Không thể chấp nhận được Sony, quá loạn."
1,"Mua Sony cho bạn bè dùng, vợ khen sắc nét."
1,Màu đẹp quá. Đang có 6s lại phải tốn tiền để đổi em và mang em về rồi.
1,"Hàng điện tử thì khó nói trước! Ko phải tôi nói ra để bênh vực asus. Vì tôi đã từng xài 1 con zen 5 hàng xách tay nha, chứ ko đc hàng chính hãng đâu. Vậy mà xài ngon lành cành đào cả gần 2 năm, chỉ vì gây lộn với bx nên vung tay đập nát tươm cái đt luôn. À trong thời gian đó tôi có giới thiệu cho thằng bạn thân cũng mua 1 con zen, xài đến bây giờ chả thấy nó nói máy bị gì hết. Trải nghiệm của riêng bản thân thôi, có thể tôi ko bị xiu như bạn."
0,"Không thể chấp nhận được Surface, quá chán."
1,"Acer phù hợp quá, xài vài tháng rồi vẫn đẹp."
0,Có ai dùng 6s lên 9.2.1 lại nhanh hết pin như tôi không. Nhanh hết pin quá
